Accession,Description,"Abundances (Grouped): F1, 126","Abundances (Grouped): F1, 127N","Abundances (Grouped): F1, 127C","Abundances (Grouped): F1, 128N","Abundances (Grouped): F1, 128C","Abundances (Grouped): F1, 129N","Abundances (Grouped): F1, 129C","Abundances (Grouped): F1, 130N","Abundances (Grouped): F1, 130C","Abundances (Grouped): F1, 131N","Abundances (Grouped): F1, 131C"
Q9H772,Gremlin-2 OS=Homo sapiens OX=9606 GN=GREM2 PE=1 SV=1,25104.82617,12141.18457,26671.77344,18614.88477,20544.38867,14895.43848,15295.19727,16891.9668,15409.38379,13582.51074,28294.93555
Q8IYB7,DIS3-like exonuclease 2 OS=Homo sapiens OX=9606 GN=DIS3L2 PE=1 SV=4,21642.56641,8829.958008,24737.10352,19827.24023,18052.3457,14787.55469,14366.04688,17896.34766,23214.42383,11017.05762,21027.31055
Q14112,Nidogen-2 OS=Homo sapiens OX=9606 GN=NID2 PE=1 SV=3,29906.22949,20930.83154,47507.16211,28173.86719,31800.21973,28134.53613,27706.39453,34595.56934,27902.14746,16902.61816,49010.75391
Q9P275,Ubiquitin carboxyl-terminal hydrolase 36 OS=Homo sapiens OX=9606 GN=USP36 PE=1 SV=4,24400.60254,29316.57422,68435.61328,36100.06934,40383.17285,16549.71533,29987.56641,26316.41895,20514.35303,44066.59277,27060.40723
Q08AH3,"Acyl-coenzyme A synthetase ACSM2A, mitochondrial OS=Homo sapiens OX=9606 GN=ACSM2A PE=1 SV=2",119059.7109,68803.37109,131946.6914,174529.5117,128528.6367,74454.7207,82728.4043,127203.2227,86707.52344,77113.61133,147619.9453
Q8IVI9,Nostrin OS=Homo sapiens OX=9606 GN=NOSTRIN PE=1 SV=2,31483.45605,36520.04004,70911.47461,31574.16797,50017.24805,33669.3457,64237.07813,37637.47559,35150.25,33693.86426,71920.45898
P05546,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3,15007.99951,15138.03369,17357.04639,29491.11035,21080.13281,16506.24463,13328.43018,22409.72314,12571.51611,10579.91895,25776.86719
Q9HCL2,"Glycerol-3-phosphate acyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=GPAM PE=1 SV=3",2984.390137,3159.246826,7936.734375,4190.537598,5758.771484,4316.21582,3840.839844,4154.199707,1481.108765,3874.592529,4732.640625
Q15596,Nuclear receptor coactivator 2 OS=Homo sapiens OX=9606 GN=NCOA2 PE=1 SV=2,19275.50586,10059.71289,14924.24512,22087.16602,18517.30859,14057.37988,20718.12695,16789.78906,10910.75977,10361.93652,25360.72461
Q96LQ0,Protein phosphatase 1 regulatory subunit 36 OS=Homo sapiens OX=9606 GN=PPP1R36 PE=1 SV=1,,,,,,,,,,,
P53621,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2,7549.716309,5094.959961,11848.68262,11759.53613,7662.70752,7622.265625,7968.473145,8418.170898,8970.920898,6140.007813,14950.35742
P01138,Beta-nerve growth factor OS=Homo sapiens OX=9606 GN=NGF PE=1 SV=3,,,,,,,,,,,
Q9Y6X0,SET-binding protein OS=Homo sapiens OX=9606 GN=SETBP1 PE=1 SV=3,15109.90283,27096.75293,25306.62891,26543.96191,42259.61426,9151.482422,25337.52832,22828.39453,17853.36182,5417.61731,66256.69336
O75251,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3",117003.5625,81729.23438,132600.8203,143000.8242,116770.957,87068.94141,105206.2969,89718.12891,89451.55078,99237.52734,120298.5938
Q9HCH3,Copine-5 OS=Homo sapiens OX=9606 GN=CPNE5 PE=1 SV=2,139160.3672,220869.6094,229423.2188,339088.2422,241380.7031,199243.8516,161684.1563,196662.1406,148823.2852,196871.4375,333172.8516
Q8TB73,Protein NDNF OS=Homo sapiens OX=9606 GN=NDNF PE=1 SV=2,34338.65625,18871.47803,31865.20313,29796.12891,25958.7832,16059.83643,26098.34766,19499.20459,16004.87402,17718.83496,25398.22266
Q9P2K3,REST corepressor 3 OS=Homo sapiens OX=9606 GN=RCOR3 PE=1 SV=2,18044.53516,24180.90039,18391.9043,29301.86523,20431.69141,19203.34375,11747.88086,21331.91406,10801.3252,7683.549316,12480.00781
P31629,Transcription factor HIVEP2 OS=Homo sapiens OX=9606 GN=HIVEP2 PE=1 SV=2,10240.89648,2956.770508,6232.015625,5009.382813,5238.737793,2150.283447,2161.552246,3014.867676,5086.961914,8405.225586,1241.822632
Q96NU1,Sterile alpha motif domain-containing protein 11 OS=Homo sapiens OX=9606 GN=SAMD11 PE=1 SV=3,6944.77832,4646.27832,2724.248291,8422.719727,4695.999023,4276.04541,4614.194336,4697.01709,2564.662354,1971.175171,9594.202148
Q05329,Glutamate decarboxylase 2 OS=Homo sapiens OX=9606 GN=GAD2 PE=1 SV=1,21541.68896,9029.802246,18222.97852,16399.34619,12988.25684,6285.106201,10345.02319,17966.9751,10351.32349,13136.50195,18082.8999
Q14573,"Inositol 1,4,5-trisphosphate receptor type 3 OS=Homo sapiens OX=9606 GN=ITPR3 PE=1 SV=2",6071.54834,7496.339844,10927.06738,14960.6377,13692.23926,8439.963867,8333.149414,14514.46191,8055.896973,4738.171387,25537.16406
O95625,Zinc finger and BTB domain-containing protein 11 OS=Homo sapiens OX=9606 GN=ZBTB11 PE=1 SV=2,,,,,,,,,,,
O14867,Transcription regulator protein BACH1 OS=Homo sapiens OX=9606 GN=BACH1 PE=1 SV=2,42392.06543,27621.91406,50000.73633,52790.67773,49040.1709,37974.44238,35518.15137,36033.13184,32226.30176,31300.40332,58399.40625
Q68CZ6,HAUS augmin-like complex subunit 3 OS=Homo sapiens OX=9606 GN=HAUS3 PE=1 SV=1,6650.551758,2472.231689,3552.712646,2059.002197,2395.614014,1444.773804,2996.187744,1615.560425,2291.233154,2201.501221,3491.355713
Q9UD71,Protein phosphatase 1 regulatory subunit 1B OS=Homo sapiens OX=9606 GN=PPP1R1B PE=1 SV=2,30617.38184,30279.04688,60438.77344,22910.48291,38665.06641,23690.28369,35377.04004,20927.28223,25741.14551,41580.55371,48884.95313
Q9NS61,Kv channel-interacting protein 2 OS=Homo sapiens OX=9606 GN=KCNIP2 PE=1 SV=3,40054.18359,17332.91602,40402.78516,24408.41406,29015.14258,13861.08496,16350.18164,18880.98047,27463.57813,22278.28125,13881.23438
Q16670,Zinc finger and SCAN domain-containing protein 26 OS=Homo sapiens OX=9606 GN=ZSCAN26 PE=1 SV=2,32438.07031,18310.85156,40875.79297,27577.82422,26562.19336,19574.84961,23282.32813,16390.46289,15271.99023,17441.2832,28716.375
Q96B01,RAD51-associated protein 1 OS=Homo sapiens OX=9606 GN=RAD51AP1 PE=1 SV=1,5870.062988,6969.015625,10549.04199,11838.67871,11306.24512,5874.528809,7694.290527,10351.57031,6442.882813,8494.870117,19112.19141
Q3MIS6,Zinc finger protein 528 OS=Homo sapiens OX=9606 GN=ZNF528 PE=2 SV=1,,,,,,,,,,,
O75503,Ceroid-lipofuscinosis neuronal protein 5 OS=Homo sapiens OX=9606 GN=CLN5 PE=1 SV=2,2220.124023,,2257.669189,2509.171875,3348.119141,,1972.014648,1987.426147,,2263.157471,1671.503906
Q16186,Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=2,53279.41406,29097.40723,50594.4668,48182.25,41808.89941,22034.18408,30983.5459,49724.25,26477.4375,34340.36133,136345.2891
Q6UVY6,DBH-like monooxygenase protein 1 OS=Homo sapiens OX=9606 GN=MOXD1 PE=1 SV=1,10269.36621,8650.575195,26424.0332,21873.81055,24329.9707,13573.875,17551.93359,15330.69727,18716.82617,9141.728516,16686.875
Q6UXV4,MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1,24353.96338,14641.18213,25137.16699,20061.56543,22168.63916,15804.14355,14765.72021,14640.79834,13915.02832,18600.5332,17258.00684
P10155,60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens OX=9606 GN=TROVE2 PE=1 SV=2,12546.06885,11862.21899,15215.55615,12052.0481,6666.476074,,,9031.01001,,9816.291504,8147.317383
A5PLK6,Regulator of G-protein signaling protein-like OS=Homo sapiens OX=9606 GN=RGSL1 PE=2 SV=1,18495.30469,13908.6709,18939.81738,27038.15039,19841.44775,14169.58008,13293.08643,18370.73291,17312.21777,15367.2876,21733.03564
Q8TD57,"Dynein heavy chain 3, axonemal OS=Homo sapiens OX=9606 GN=DNAH3 PE=2 SV=1",5554.897949,3450.5354,4670.127441,6468.986816,4282.084961,4459.23584,3015.592529,6023.386719,2894.378662,3791.409912,5987.825684
Q9H6T3,RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,10316.86597,7290.242432,13529.74805,9820.152832,11143.12573,8328.780029,11073.95215,12707.18555,8658.484131,5800.104126,8283.7771
A0JNW5,UHRF1-binding protein 1-like OS=Homo sapiens OX=9606 GN=UHRF1BP1L PE=1 SV=2,32984.20313,22332.14844,42605.78906,32559.60352,33287.44531,25617.69141,28863.75977,31636.12695,26656.55078,19217.35547,28512.05469
Q6ZS30,Neurobeachin-like protein 1 OS=Homo sapiens OX=9606 GN=NBEAL1 PE=2 SV=3,2364.594971,,,1715.306641,2031.980103,,,1788.938721,,,
Q9UH62,Armadillo repeat-containing X-linked protein 3 OS=Homo sapiens OX=9606 GN=ARMCX3 PE=1 SV=1,21041.66602,11985.94629,24360.45264,17649.51416,17312.49023,13919.14014,15967.26563,16811.27051,14173.64648,11603.16357,16907.93408
Q8N141,Zinc finger protein 82 homolog OS=Homo sapiens OX=9606 GN=ZFP82 PE=1 SV=1,12521.34082,9874.291016,15502.18848,9941.779297,13646.82129,10894.7832,4043.416504,20195.41406,8551.03418,10374.85156,17446.66602
Q5SYB0,FERM and PDZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FRMPD1 PE=1 SV=1,1307.618774,1985.343262,1249.002686,1896.447266,1272.195679,1619.296387,,,,,
Q9UHP6,Radial spoke head 14 homolog OS=Homo sapiens OX=9606 GN=RSPH14 PE=1 SV=1,,,,,,,,,,,
P22735,Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4,,,,,,,,,,,
Q12879,"Glutamate receptor ionotropic, NMDA 2A OS=Homo sapiens OX=9606 GN=GRIN2A PE=1 SV=1",16285.17578,8621.298828,13871.3584,16357.13867,21245.23242,13805.96973,11172.00098,14536.68066,9005.15332,8631.087891,31480.14648
O75925,E3 SUMO-protein ligase PIAS1 OS=Homo sapiens OX=9606 GN=PIAS1 PE=1 SV=2,,,,,,,,,,,
Q9BZW7,Testis-specific gene 10 protein OS=Homo sapiens OX=9606 GN=TSGA10 PE=1 SV=1,,,,,2015.321777,,1247.776001,1508.280029,2258.987305,2279.625488,2274.37793
P13674,Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens OX=9606 GN=P4HA1 PE=1 SV=2,,,,,,,,,,,
O75689,Arf-GAP with dual PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ADAP1 PE=1 SV=2,,,,,,,,,,,
Q6V0I7,Protocadherin Fat 4 OS=Homo sapiens OX=9606 GN=FAT4 PE=1 SV=2,26254.40918,19537.3374,38031.31641,29900.71875,28921.95117,24963.06445,19019.98242,24292.14844,20567.62646,17261.20752,38686.29492
Q6U736,Opsin-5 OS=Homo sapiens OX=9606 GN=OPN5 PE=1 SV=3,12497.4375,11906.87988,19724.06104,15575.5708,11932.927,11782.16309,9728.548828,14995.44727,10355.63892,10792.61279,23633.92822
O60925,Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2,124058.6172,88800.67969,147386.4531,118572.1172,114663.2266,61788.63672,92456.86719,89395.19531,75805.19531,100606.375,137815.0156
Q75QN2,Integrator complex subunit 8 OS=Homo sapiens OX=9606 GN=INTS8 PE=1 SV=1,,,,,,,,,,,
Q9NVH1,DnaJ homolog subfamily C member 11 OS=Homo sapiens OX=9606 GN=DNAJC11 PE=1 SV=2,,,,,,,,,,,
Q70IA6,MOB kinase activator 2 OS=Homo sapiens OX=9606 GN=MOB2 PE=1 SV=1,5842.083984,5282.862793,7101.086914,4991.290527,6330.702637,2708.229492,3843.935791,4397.260742,5577.527832,4409.821777,6512.137695
P49796,Regulator of G-protein signaling 3 OS=Homo sapiens OX=9606 GN=RGS3 PE=1 SV=2,3821.398193,,1964.020386,2946.768799,2592.525635,1874.904297,1549.368042,1988.525024,1759.522949,1656.183228,3117.19751
Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,,,,,,,,,,,
Q8NDV7,Trinucleotide repeat-containing gene 6A protein OS=Homo sapiens OX=9606 GN=TNRC6A PE=1 SV=2,,,,,,,,,,,
O43502,DNA repair protein RAD51 homolog 3 OS=Homo sapiens OX=9606 GN=RAD51C PE=1 SV=1,,2701.939453,,2307.164063,,2956.808167,,1831.547241,,,4508.425415
Q5VT25,Serine/threonine-protein kinase MRCK alpha OS=Homo sapiens OX=9606 GN=CDC42BPA PE=1 SV=1,13699.62891,7439.392822,13959.0835,11705.7583,11119.50439,7891.988525,8274.345703,9413.270508,5688.490356,9492.596191,12222.81519
Q86TU7,Histone-lysine N-methyltransferase setd3 OS=Homo sapiens OX=9606 GN=SETD3 PE=1 SV=1,,,,,,,,,,,
P35499,Sodium channel protein type 4 subunit alpha OS=Homo sapiens OX=9606 GN=SCN4A PE=1 SV=4,,,,,,,,,,,
Q13043,Serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=STK4 PE=1 SV=2,24863.98828,32820.15234,31486.01074,35417.7041,32909.68359,27152.77148,22028.69678,33248.44336,14544.85547,21581.82568,41597.73926
Q15109,Advanced glycosylation end product-specific receptor OS=Homo sapiens OX=9606 GN=AGER PE=1 SV=1,,,,,,,,,,,
P16219,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADS PE=1 SV=1",,,,,,,,,,,
O95631,Netrin-1 OS=Homo sapiens OX=9606 GN=NTN1 PE=1 SV=2,2893.929443,,4030.680908,,2089.851074,2243.415527,2476.934082,,2109.047119,1398.166504,3215.626465
P43121,Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2,,,,,,,,,,,
Q9BZJ4,Solute carrier family 25 member 39 OS=Homo sapiens OX=9606 GN=SLC25A39 PE=2 SV=2,34727.57813,37628.31152,63214.69336,55970.63672,44999.32617,33406.91602,40569.08496,50567.47266,30259.97754,34500.07324,88934.23242
Q8NDW8,Tetratricopeptide repeat protein 21A OS=Homo sapiens OX=9606 GN=TTC21A PE=2 SV=3,6684.588135,6877.483154,6743.176025,9017.586182,7665.959473,3971.364258,5469.086792,6199.675781,7515.246094,5451.778931,11933.09766
P08236,Beta-glucuronidase OS=Homo sapiens OX=9606 GN=GUSB PE=1 SV=2,,,,,,,,,,,
Q9H7R5,Zinc finger protein 665 OS=Homo sapiens OX=9606 GN=ZNF665 PE=2 SV=2,9152.055664,6590.120117,5024.858398,7048.574707,6878.594238,6794.553711,5307.537109,5769.13623,5175.082031,4340.710449,7336.447754
P15056,Serine/threonine-protein kinase B-raf OS=Homo sapiens OX=9606 GN=BRAF PE=1 SV=4,,,,,,,,,,,
Q9UBT2,SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2,,,,,,,,,,,
Q9BXU1,Serine/threonine-protein kinase 31 OS=Homo sapiens OX=9606 GN=STK31 PE=2 SV=2,22918.38086,28691.97656,33759.36328,22154.66016,25183.58203,17976.83594,23031.37305,33140.56641,15860.06738,116868.8906,31449.50977
Q6ZVS7,Protein FAM183BP OS=Homo sapiens OX=9606 GN=FAM183BP PE=5 SV=2,12064.32422,6977.151367,15846.54688,11042.98828,11900.51367,5455.572266,8152.723633,7890.286133,5053.626953,8552.214844,9591.800781
P55060,Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3,37219.71094,29101.74609,43708.90234,35133.90625,37067.96094,24250.55664,33394.57813,27725.99609,27452.91406,30403.5625,43375.82031
Q13237,cGMP-dependent protein kinase 2 OS=Homo sapiens OX=9606 GN=PRKG2 PE=1 SV=1,31782.29883,13972.09131,4871.629028,11757.90454,20189.66162,8818.884521,43491.09082,13508.24414,15687.25049,,27631.81348
Q8WY36,HMG box transcription factor BBX OS=Homo sapiens OX=9606 GN=BBX PE=1 SV=1,91463.94141,44071.80176,116694.457,83500.41211,83379.42773,42014.88574,58331.32031,41091.08203,49687.11914,50030.46094,77013.57422
P38570,Integrin alpha-E OS=Homo sapiens OX=9606 GN=ITGAE PE=1 SV=3,6546.044922,6025.513184,7789.676758,13397.22266,14970.21191,9013.999023,7170.280273,7956.845215,5249.246582,5176.666504,21721.18359
Q8IV01,Synaptotagmin-12 OS=Homo sapiens OX=9606 GN=SYT12 PE=1 SV=1,,,,,,,,,,,
Q6ZRG5,Putative uncharacterized protein FLJ43944 OS=Homo sapiens OX=9606 PE=5 SV=1,4498.677612,,5456.348877,4047.113892,10559.17163,4641.271729,4090.201904,5703.025635,5803.206665,3640.283936,11371.33667
P62333,26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1,247096.2656,167981.1563,294134.9531,331816.4766,285581.7422,222855.9844,178554.5273,238764.6797,257502.9844,251060.3203,350124.7734
Q14318,Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Homo sapiens OX=9606 GN=FKBP8 PE=1 SV=2,42998.56055,35213.16797,55060.28906,45895.03711,51528.99609,36224.36426,31390.62598,35399.41699,39709.01367,46795.10156,67418.5957
Q13574,Diacylglycerol kinase zeta OS=Homo sapiens OX=9606 GN=DGKZ PE=1 SV=3,68763.85938,47215.8125,75371.57031,99198.58594,60680.90234,38830.46094,43902.26172,45434.19531,44857.89063,44254.34766,68955.67188
Q9P0J1,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PDP1 PE=1 SV=3",32503.85449,18527.87988,33267.74414,32595.94629,32862.98145,19571.91211,22999.45752,24180.94482,21848.55615,12050.58032,47884.98926
Q8TDF6,RAS guanyl-releasing protein 4 OS=Homo sapiens OX=9606 GN=RASGRP4 PE=1 SV=2,29097.48047,23241.31641,61583.4668,34669.62598,35746.20996,19827.3252,26444.90039,30822.30762,22946.63672,37142.45508,24737.59277
Q9H987,Synaptopodin 2-like protein OS=Homo sapiens OX=9606 GN=SYNPO2L PE=2 SV=3,304184.9297,139675.9219,374068.8047,204015.75,253082.6484,162245.1211,205770.6797,147177.4336,165038.543,172484.168,267059.1328
Q8N0X4,"Citramalyl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=CLYBL PE=1 SV=2",69800.16211,50044.75781,62606.81836,78237.07031,69196.44727,52132.86914,31266.99023,62738.23242,53008.91602,47137.25098,108081.8555
Q15652,Probable JmjC domain-containing histone demethylation protein 2C OS=Homo sapiens OX=9606 GN=JMJD1C PE=1 SV=2,16432.31543,11270.55762,16423.39014,14709.63721,18842.65723,15634.16895,13197.4043,23002.71973,11272.07959,9071.982422,31807.39453
Q8TAG9,Exocyst complex component 6 OS=Homo sapiens OX=9606 GN=EXOC6 PE=1 SV=3,34341.08594,26852.20313,44188.58984,43273.80078,39353.61719,31225.06445,28235.2832,22971.66211,36326.75391,29736.49219,33940.29297
P01871,Immunoglobulin heavy constant mu OS=Homo sapiens OX=9606 GN=IGHM PE=1 SV=4,,,,,,,,,,,
Q7Z553,MAM domain-containing glycosylphosphatidylinositol anchor protein 2 OS=Homo sapiens OX=9606 GN=MDGA2 PE=1 SV=2,7084.039307,5523.240601,12533.10352,9395.775879,9382.10376,8293.611328,3458.118164,4920.519287,5449.263428,5677.840576,7162.023193
Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C OS=Homo sapiens OX=9606 GN=CACNA1C PE=1 SV=4,35031.50391,29363.49023,41466.12305,33042.9668,29633.17676,18261.86719,20663.33789,22504.604,25808.43457,22471.83252,29866.32129
Q13291,Signaling lymphocytic activation molecule OS=Homo sapiens OX=9606 GN=SLAMF1 PE=1 SV=1,,,,,,,,,,,2086.089661
Q14498,RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2,47880.55859,24240.38281,58210.70703,35559.40234,36846.33594,30057.18359,34035.66016,25627.95898,29092.99414,33183.11328,38547.09766
Q9Y217,Myotubularin-related protein 6 OS=Homo sapiens OX=9606 GN=MTMR6 PE=1 SV=3,50332.95313,38171.96094,63621.90625,49624.77734,50242.22656,37350.14844,44139.57422,44176.03906,27520.97656,28099.71094,58801.73047
O00231,26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,38762.10938,34149.73047,48347.73828,40437.9375,38500.23047,24017.48242,29152.14063,35657.30078,27526.37695,31676.68359,45238.14453
A6NNT2,Uncharacterized protein C16orf96 OS=Homo sapiens OX=9606 GN=C16orf96 PE=4 SV=3,44208.73828,17281.33789,86127.27344,17845.03125,27847.70117,15820.29492,38556.95703,16277.76367,20975.05859,52755.82422,18147.9707
O43435,T-box transcription factor TBX1 OS=Homo sapiens OX=9606 GN=TBX1 PE=1 SV=1,89894.14453,60688.75195,107440.8984,92570.2793,97256.72461,49632.49219,43366.40918,72230.12109,48213.31641,83252.17969,103448.0039
O95352,Ubiquitin-like modifier-activating enzyme ATG7 OS=Homo sapiens OX=9606 GN=ATG7 PE=1 SV=1,23116.99805,18580.625,23371.13477,26898.54297,15840.75195,17402.49219,14955.93848,16872.48242,18689.81641,13612.22656,31577.41992
O60784,Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2,,,1437.201172,2686.105469,,,1780.299072,1582.741333,,,1706.220581
Q9HDC5,Junctophilin-1 OS=Homo sapiens OX=9606 GN=JPH1 PE=1 SV=2,44641.69141,39616.65625,53106.66406,55320.25391,48761.26172,37891.68359,44189.71484,52574.02344,31407.68555,44810.94141,79227.3125
Q9NQ86,E3 ubiquitin-protein ligase TRIM36 OS=Homo sapiens OX=9606 GN=TRIM36 PE=1 SV=2,,,,,,,,,,,
O00291,Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5,9702.321533,12278.16211,14265.14209,16310.10352,17010.73096,8645.768555,11136.71558,12320.96484,13217.74219,9598.887451,26406.4541
O43747,AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5,,,,,,,,,,,
Q9NQE9,Histidine triad nucleotide-binding protein 3 OS=Homo sapiens OX=9606 GN=HINT3 PE=1 SV=1,61927.01367,46776.7998,64778.5957,72817.50586,69733.94531,49121.09766,47533.28613,63723.83203,39834.78809,47079.58594,95975.61328
P36575,Arrestin-C OS=Homo sapiens OX=9606 GN=ARR3 PE=1 SV=2,39333.28516,46097.28125,62150.19922,58537.01563,72525.34375,52115.43359,52793.9375,67628.77344,42859.96484,25297.90625,86339.49219
Q9BUI4,DNA-directed RNA polymerase III subunit RPC3 OS=Homo sapiens OX=9606 GN=POLR3C PE=1 SV=1,13777.97754,12719.84766,11009.45313,15860.83301,12521.25195,9244.230469,11295.88477,10094.16406,6590.286133,8453.938477,22562.87695
Q9HBZ2,Aryl hydrocarbon receptor nuclear translocator 2 OS=Homo sapiens OX=9606 GN=ARNT2 PE=1 SV=2,18742.23828,17443.2207,28410.92188,22896.00781,23708.29492,11546.44531,18620.29297,28488.91602,15666.74121,18235.22461,27758.18359
Q9Y618,Nuclear receptor corepressor 2 OS=Homo sapiens OX=9606 GN=NCOR2 PE=1 SV=2,95291.10156,50316.37891,110247.7109,87954.00781,71390.8125,46486.93359,74987.77344,63747.90234,54157.66016,32559.64063,109196.1875
O43776,"Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS PE=1 SV=1",,,,,,,,,,,
Q8TC07,TBC1 domain family member 15 OS=Homo sapiens OX=9606 GN=TBC1D15 PE=1 SV=2,35763.66406,20691.23242,41834.35156,24233.05664,32663.68164,28316.24023,25736.37109,17385.48633,34871.17969,26763.73242,30232.25977
O75306,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2",,,,,,,,,,,
Q15904,V-type proton ATPase subunit S1 OS=Homo sapiens OX=9606 GN=ATP6AP1 PE=1 SV=2,39138.78125,12935.45605,16879.46484,13600.66699,25495.1582,14352.88574,16197.24902,21844.80469,12592.91504,13090.62793,29859.78906
P54278,Mismatch repair endonuclease PMS2 OS=Homo sapiens OX=9606 GN=PMS2 PE=1 SV=2,44196.57813,35619.24609,64568.8125,20690.7793,42239.13672,25046.25,37553.30469,52975.29688,41858.46094,29967.48828,59900.83984
Q9HAY6,"Beta,beta-carotene 15,15'-dioxygenase OS=Homo sapiens OX=9606 GN=BCO1 PE=1 SV=1",113867.0742,74137.14258,131160.3164,128335.6172,127738.957,72475.72852,76895.06836,111638.3555,87078.55078,91380.18164,143806.1133
